order_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total,tax_rate
52d4ec7e-6db3-401f-9285-47c89f9c2fee,e5632356-8221-4b18-aca6-dc0f86cba429,8e8e6698-196d-4fca-9edf-c0f4d27dc0cf,3,92.51,0.00,277.53,0.05
2a9b5e8d-04cd-48eb-bf5b-a979651e1aa5,e5632356-8221-4b18-aca6-dc0f86cba429,cabe69f6-df58-478c-9518-fdfbbf068c06,4,593.83,59.38,2137.80,0.07
f67c027b-6cfb-4461-8cc1-688b8ef9b562,771a8a23-2695-4c84-88bb-fc6bfc7b49c1,43a61dec-f32c-42a6-a29f-9f690b42dc21,2,413.61,0.00,827.22,0.05
ab9f11ec-30a8-41f5-8614-616c7bb366ed,771a8a23-2695-4c84-88bb-fc6bfc7b49c1,cefdb42e-ef77-4be7-a001-c92ca15100d5,4,227.50,0.00,910.00,0.07
a19eef83-ebc4-4bf5-a768-e4e71990cd5c,771a8a23-2695-4c84-88bb-fc6bfc7b49c1,cf21ca49-8adb-4fca-b32f-aa52f137a93a,1,577.54,0.00,577.54,0.08
bfbeabf4-6c38-4f83-bcda-1a1516d8c1d2,52133dac-44df-4ad1-942a-8204e9317777,2bdd1353-abc0-4d04-a758-81025662b0b5,1,176.59,0.00,176.59,0.08
2a2f907d-0458-47c3-9fc0-05173190d5e0,52133dac-44df-4ad1-942a-8204e9317777,de5a6052-4ac8-4f33-a935-7b09eac3bf6b,4,593.89,0.00,2375.56,0.08
73b3d267-0a57-48a9-8f0d-288dda032971,52133dac-44df-4ad1-942a-8204e9317777,acf93bbf-2b73-4539-a6f0-4ecccff9cea0,1,73.53,0.00,73.53,0.07
3dfa8315-1c15-4935-8e05-2bd0f6a557e3,5bcf44d5-4287-4658-acb2-71d1b9881d6d,d6fcfc41-2dcd-45dd-aed4-6ec359a3f896,1,496.12,0.00,496.12,0.07
f8a167f2-de0a-42c1-bcf7-56fda9023a5b,5bcf44d5-4287-4658-acb2-71d1b9881d6d,848ef576-aed4-44aa-a611-9bd5c71b4b39,1,503.91,50.39,453.52,0.07
af0def59-0f83-4dba-838d-b3f23269e814,3504a170-6403-4519-8f85-320dfbc294f6,63fd08ba-04ca-4a27-8e55-1d292c8f4685,1,443.22,0.00,443.22,0.08
7842c366-c4b6-452f-955d-0d8e2a4bc47d,3504a170-6403-4519-8f85-320dfbc294f6,f69cd9b3-b281-41c8-b330-132fd5c51931,4,335.72,0.00,1342.88,0.07
65408b90-27d9-43f1-8719-4fc12db92124,3504a170-6403-4519-8f85-320dfbc294f6,1ee979a8-6ada-40f2-9966-ff1d4108dcf1,3,201.32,20.13,543.57,0.05
ee4d57a8-4b62-4f09-90a4-41baa65b100f,07d7114d-a224-4771-bab0-4310b904cb2b,b5532a08-8fbe-485a-bd4b-4ce8cb52e0bb,3,402.54,40.25,1086.87,0.05
fd5eaf80-856a-428e-93f5-00c5b8babe81,acb4d965-7079-47e6-906f-c43f6842bf89,0414680e-9558-431d-9eb3-aa1b8a3acbe0,1,308.12,30.81,277.31,0.05
ae2dfda8-9d91-4378-80f4-d42bea471829,7115d23e-5f5a-434c-a0dd-aafbe05072d4,2d9c3d44-67ba-4c47-8e7b-2080f5d00be6,1,347.98,0.00,347.98,0.05
dfeb6873-bc45-4db5-b521-db84ee847655,7115d23e-5f5a-434c-a0dd-aafbe05072d4,298e9e88-db85-4419-907f-741f9ec1ff4d,3,89.22,8.92,240.90,0.05
c93425ad-a582-4ef9-aa0d-39377bc32e80,4db791e1-1748-426d-94ec-e1b50bf4319b,b67d92be-c98c-4c4d-be90-cbdbd4adc926,1,533.44,53.34,480.10,0.07
40c84afb-3303-4d56-b8d6-c59327215a93,4db791e1-1748-426d-94ec-e1b50bf4319b,91621fa5-60a7-4f06-be0a-5f5b136485b7,3,475.86,47.59,1284.81,0.08
2a22f491-8c75-4e84-9fe7-738dd80f7e06,4db791e1-1748-426d-94ec-e1b50bf4319b,cde45a4a-4fd0-4525-a357-58ea44c17b0d,4,120.83,0.00,483.32,0.05
df9df1aa-382e-4155-bdc2-99a8e7de241d,40df9337-8836-4bac-b822-76da6e5cd51f,191e4389-57fa-44f8-b60f-d145c1db0aea,3,497.18,49.72,1342.38,0.05
d6ce067d-be8b-40d7-8e10-e6652785c2b0,40df9337-8836-4bac-b822-76da6e5cd51f,23839188-3bd6-4a49-ac59-e1bad389fee2,2,268.27,26.83,482.88,0.05
faa5ead3-3b79-4b30-817e-e19997e67b64,40df9337-8836-4bac-b822-76da6e5cd51f,4b1e5cfa-b3a5-4eab-b997-7d15c57845da,1,281.61,0.00,281.61,0.05
72d97ea3-9aaf-460f-9bec-3ab9f95b903d,aac0c001-39ef-4142-949d-8940300cf3a9,58b2e182-5555-4cd3-8842-7d092f55b670,2,163.80,0.00,327.60,0.08
21bb6f70-e133-404c-b3b2-d65716868d11,aac0c001-39ef-4142-949d-8940300cf3a9,f69cd9b3-b281-41c8-b330-132fd5c51931,4,335.72,33.57,1208.60,0.05
2656607b-8ce1-4d93-8759-f20a2c441ec8,5a9b0090-be84-4e5c-a936-26780dbdb694,298e9e88-db85-4419-907f-741f9ec1ff4d,3,89.22,8.92,240.90,0.05
7ffc5f33-502e-494c-8b08-b261473f20e5,5a9b0090-be84-4e5c-a936-26780dbdb694,ff99bdf0-b8f2-47ea-8774-734213e47949,1,467.75,0.00,467.75,0.07
d3e99501-6d5e-4771-9e7b-7e0d70c14035,5a9b0090-be84-4e5c-a936-26780dbdb694,436648dd-eb8f-462c-97c9-2c3a3b4070df,2,197.59,0.00,395.18,0.07
a9b49fbd-802e-4fdc-92f7-f41abfd56e09,059205d9-c6a4-44ec-803e-0af8ac3f83ff,014df42f-ec76-444e-83fe-f67e23c9f6de,1,151.42,0.00,151.42,0.07
da9ae6de-213d-431e-84aa-5484e73752b0,ee5f431a-d791-4f8f-9374-261c375bd9c3,32a2866c-6fb4-4f6b-b038-247c46160c39,3,415.88,0.00,1247.64,0.08
be9909e9-32b1-4aea-a870-02df1c4a36c5,ee5f431a-d791-4f8f-9374-261c375bd9c3,f1ff4827-655c-4de1-acce-0d84bc185f8e,3,55.74,0.00,167.22,0.07
055e4d75-414c-492d-bba5-20fa7bc3e75f,10244ee6-8469-488e-9328-18fc1e37556e,6f91557c-015f-41ca-adba-74c71888cdaa,4,125.47,0.00,501.88,0.08
e0d5a062-a91d-4444-8a92-92a7a58304a0,10244ee6-8469-488e-9328-18fc1e37556e,dcbbbbe9-36f9-4c7e-bb19-b61cf5a0a40d,3,214.60,0.00,643.80,0.08
3c7db8b1-01d0-4627-9f57-13d8046004f5,10244ee6-8469-488e-9328-18fc1e37556e,b2b24ff7-e81b-44e0-b2f6-85b77375e056,3,72.80,0.00,218.40,0.05
ac11f029-7ae2-4c52-a509-643d1d23c61a,8e7caa10-a05a-4936-b2ea-614f7c96f587,dd8be7b9-8969-465a-bcc5-997e49c058f3,3,547.42,0.00,1642.26,0.07
d5f8a421-ecf1-48a6-a788-3a081f531a76,8e7caa10-a05a-4936-b2ea-614f7c96f587,13a4292d-3cc0-486c-81e5-b6ffff2aa194,1,32.64,0.00,32.64,0.05
cc1c43cf-248c-472b-8299-62c3d1876d24,8e7caa10-a05a-4936-b2ea-614f7c96f587,2d9c3d44-67ba-4c47-8e7b-2080f5d00be6,4,347.98,0.00,1391.92,0.05
83e4f3b1-cd39-4f09-94f7-16db553915e6,8e7caa10-a05a-4936-b2ea-614f7c96f587,acf93bbf-2b73-4539-a6f0-4ecccff9cea0,3,73.53,7.35,198.54,0.07
2ae8b0c2-c76e-47b9-8ba5-dd6c6f0b5ad9,073636e4-f5b0-463c-976a-cc292f686292,66336fd9-3748-483f-b18e-7fda58d2e71d,2,51.29,0.00,102.58,0.05
569d8c62-34ba-46df-bb0e-9a80101cd3a9,073636e4-f5b0-463c-976a-cc292f686292,7e753cf5-1e07-473d-9590-1baa6936d969,1,104.54,0.00,104.54,0.05
d09821aa-6222-4ee5-8b84-6a4a613d77c1,073636e4-f5b0-463c-976a-cc292f686292,7595411d-9c53-4293-b797-fd0f0ea6aaa8,1,291.86,0.00,291.86,0.05
a3208a16-cc06-40b7-9af3-623d0b6f84bf,de4fb21d-da2e-4091-844d-d5f6aeb949a2,3e333f98-0583-4bf6-9e99-cb8533efdf3f,3,166.20,0.00,498.60,0.05
031048e9-d2f3-4bbf-b69d-88acc7fc9dae,de4fb21d-da2e-4091-844d-d5f6aeb949a2,e63ba10f-33c0-42fd-8444-ca6c381ed03a,3,562.31,0.00,1686.93,0.05
f6e29c44-7680-4db2-9ece-37b741c2e5fa,de4fb21d-da2e-4091-844d-d5f6aeb949a2,02b705e1-a9c3-43ca-9d9a-b30558189c4e,2,358.56,0.00,717.12,0.05
5921f3c0-237c-4e65-9b34-0892d02fa8d7,a48af1c0-0b87-4c41-bd15-0ee4d7e9e7da,5a9ee13b-6fd1-4c6d-acb7-d97f95c8ae62,2,285.26,0.00,570.52,0.07
3357887f-fa7d-4c1a-a819-31064887d744,1c520739-4e23-43ee-bdc6-f6c8e8799c47,e63ba10f-33c0-42fd-8444-ca6c381ed03a,3,562.31,0.00,1686.93,0.08
a2e76df7-0052-4445-b593-f7f4dd31ce96,1c520739-4e23-43ee-bdc6-f6c8e8799c47,f1ff4827-655c-4de1-acce-0d84bc185f8e,4,55.74,0.00,222.96,0.07
74b16deb-4fc4-4f10-acaf-ab0f7d5e2787,1c520739-4e23-43ee-bdc6-f6c8e8799c47,e63ba10f-33c0-42fd-8444-ca6c381ed03a,4,562.31,56.23,2024.32,0.07
c0c849af-889f-416a-bf30-138158197a02,1c520739-4e23-43ee-bdc6-f6c8e8799c47,13a4292d-3cc0-486c-81e5-b6ffff2aa194,2,32.64,0.00,65.28,0.05
87aad514-36a0-4778-a4dc-f55fd710a3de,7b06c71b-20f3-4dbb-a819-f4031bff77ae,e3aeb8be-22ee-4d41-91f7-eb6dee3968a2,4,519.86,0.00,2079.44,0.08
f445dd2d-d0f1-44ad-bd4a-7c3aeb32d79a,7b06c71b-20f3-4dbb-a819-f4031bff77ae,f74dbca9-17bb-45fd-b515-c06e4ba4688a,2,69.79,0.00,139.58,0.07
d04b294e-2d08-4b58-bd67-9fd7d50d867b,7b06c71b-20f3-4dbb-a819-f4031bff77ae,e63ba10f-33c0-42fd-8444-ca6c381ed03a,4,562.31,0.00,2249.24,0.07
60a23091-6815-4c23-b479-c28f888ae552,7b06c71b-20f3-4dbb-a819-f4031bff77ae,b866adc6-7ba2-4f80-a7f6-0ce9c3508510,1,122.02,12.20,109.82,0.07
465d5965-b814-4471-ace3-e85821ab2cad,8e0e0632-5ab5-45a7-9a48-76ea7199311a,f10ff681-56d3-4388-a793-40c09d3a9fa2,4,133.45,0.00,533.80,0.05
edc18bc6-3b3d-40fd-a2ff-ed6a575ffb33,8e0e0632-5ab5-45a7-9a48-76ea7199311a,9e95e792-c58c-4d26-a484-4fe3f0484d0f,1,452.83,0.00,452.83,0.05
36ec642a-0c48-4432-99f6-1763772219bc,5861040d-fe60-4fb4-b0c4-f4a344c4263a,1dc9393e-2d62-49e1-a56d-31c4acd2e83a,2,119.53,0.00,239.06,0.05
a7240eae-2160-4a2d-b0c9-5724fe0e90a2,5861040d-fe60-4fb4-b0c4-f4a344c4263a,d18fd75a-d45f-4809-97dc-7a9d0a76d003,1,464.38,0.00,464.38,0.07
e7d8ac57-3f34-4363-b1eb-3df7314acaef,5861040d-fe60-4fb4-b0c4-f4a344c4263a,5bd5febf-9c56-4b9a-a752-4717e7fae95d,4,209.40,20.94,753.84,0.05
7bfab75f-3dc8-492d-b198-6d0fc7b2f4ce,5861040d-fe60-4fb4-b0c4-f4a344c4263a,d67ee39f-a7cf-4696-984a-6a13a40c606c,1,48.12,0.00,48.12,0.08
eccbe7dc-2af1-4136-8b64-64f5977253a0,d6feecc8-e26f-43a6-8ea4-a04099f24485,edcd16fa-0464-4cb6-b5a5-b4256b6da3f6,3,83.25,0.00,249.75,0.08
aa053774-33b3-4d3e-a5c8-4cf432047e95,d6feecc8-e26f-43a6-8ea4-a04099f24485,ade9687a-6531-4c19-b571-972b9d544a32,1,68.45,6.85,61.60,0.05
1a04a55b-ae7c-4bc8-81ba-b25e4ae7a2c9,d6feecc8-e26f-43a6-8ea4-a04099f24485,35841687-3a0d-445d-b23e-fc522ff598fa,1,92.75,9.28,83.47,0.05
f70b8a7b-c235-4e35-af62-a5f40903ceea,ae6f6312-5e40-4b76-9309-2f2e8258fe67,2d9c3d44-67ba-4c47-8e7b-2080f5d00be6,2,347.98,0.00,695.96,0.07
b4927c13-fd37-430c-9bfd-33b4f2e52fc4,53d82926-ba62-4f69-bcaf-b1e710dfc048,eecb7f06-97a8-4640-b4bc-198102caf376,4,357.41,0.00,1429.64,0.05
40a9a7b4-fb95-4eac-a6fe-948861da6b84,53d82926-ba62-4f69-bcaf-b1e710dfc048,3d703272-245c-4bdc-a424-069d304777b8,1,476.84,0.00,476.84,0.07
fa9bec2e-488c-4041-ae15-4cd530cfa577,fa4daa32-f316-4b3c-8b88-a75c47d3582a,665aea7c-cb32-4cc0-a264-72f7cebec856,2,40.70,0.00,81.40,0.07
6f9ef7f4-ce22-4136-b733-00e8284e3168,fa4daa32-f316-4b3c-8b88-a75c47d3582a,3be727c5-a49d-4dd9-a342-bfc716da63d8,2,154.51,0.00,309.02,0.05
7f38e75c-fb22-4160-877d-3eef8220665d,fa4daa32-f316-4b3c-8b88-a75c47d3582a,0a7fce86-38c1-4d13-9425-26e56ebc7d9f,3,348.06,34.81,939.75,0.07
8b35ea9b-aa24-4d4b-a542-4e3804f22aea,fa4daa32-f316-4b3c-8b88-a75c47d3582a,8e8e6698-196d-4fca-9edf-c0f4d27dc0cf,4,92.51,0.00,370.04,0.05
a95d5028-3de1-429f-b92d-5f45aa48a746,8254ccc0-7e08-4fe7-98fb-7d564eef427a,119c7c5a-3838-4e80-9f70-3529772adc59,4,28.73,0.00,114.92,0.07
d4ea8947-1e8d-421a-a8af-f0cdfb43408f,8254ccc0-7e08-4fe7-98fb-7d564eef427a,9a240481-7486-4f76-9957-7310ed4dba9e,3,312.55,0.00,937.65,0.05
3884eea3-c5dd-4e99-9b5e-3290458368bf,8254ccc0-7e08-4fe7-98fb-7d564eef427a,1dc9393e-2d62-49e1-a56d-31c4acd2e83a,2,119.53,0.00,239.06,0.05
84552dd0-34b1-4ca7-9422-4912ebde425c,f240de9f-c114-4b26-a48d-234dc90c650e,a873ab07-af57-47b3-8d81-2af0ed754b69,3,567.12,0.00,1701.36,0.08
a0682e51-07ab-4bcd-85c4-de32490390be,f240de9f-c114-4b26-a48d-234dc90c650e,fac34ba5-b190-454a-b6b2-78d9e2f53841,1,302.38,30.24,272.14,0.07
8120d9ba-40e5-477f-a5ee-46a38acea0ed,f240de9f-c114-4b26-a48d-234dc90c650e,ff99bdf0-b8f2-47ea-8774-734213e47949,1,467.75,0.00,467.75,0.05
4585cec9-362a-4861-9f71-9800a387317a,dbeb7453-6466-4f1b-9e4c-397c8426314b,c3b4895b-9f73-497d-9a83-81042c583eab,3,320.03,0.00,960.09,0.05
43b7340c-6a9d-4253-a1a9-4faa7576bf85,de35542d-086e-4162-bb12-903c78214588,299fb6cc-7ae8-4e9f-b704-04cd9b79d2d1,1,130.22,0.00,130.22,0.07
13c2076a-34eb-413d-a9d7-d451db103433,de35542d-086e-4162-bb12-903c78214588,35841687-3a0d-445d-b23e-fc522ff598fa,4,92.75,0.00,371.00,0.05
8e181283-2c49-44d8-a03e-bfc84fc29940,de35542d-086e-4162-bb12-903c78214588,a6d1de5c-7997-4a52-b42b-34209b4ef42a,4,324.80,0.00,1299.20,0.08
bf302ce0-6dd8-4f7f-9d88-e70a2dc411a2,26c3385f-135e-4f99-a9c7-d67a9569ab08,e63ba10f-33c0-42fd-8444-ca6c381ed03a,4,562.31,56.23,2024.32,0.07
95514868-0af1-4981-8993-19df771f5e75,26c3385f-135e-4f99-a9c7-d67a9569ab08,2b9757a6-dbe6-4cf6-a541-b6fd632ad268,3,491.94,49.19,1328.25,0.08
112d5c9b-70d3-4f92-8b45-0638d5d41a59,b7ce4d23-35c0-4495-939a-8bebad54bda5,039939ec-9cad-41aa-a6d5-7ac2812dfa82,4,520.85,52.09,1875.04,0.08
ce569ba2-a077-4f9e-bda5-0267ffb2cdfc,b7ce4d23-35c0-4495-939a-8bebad54bda5,2b9757a6-dbe6-4cf6-a541-b6fd632ad268,3,491.94,0.00,1475.82,0.05
630ea348-73de-45cf-ba77-814f46b3118d,b7ce4d23-35c0-4495-939a-8bebad54bda5,9e600fce-b788-4486-a8c1-8d0afa7de911,4,203.00,0.00,812.00,0.07
b77905eb-419d-480b-a9eb-3cb637b28b7e,b873c9dc-4abe-471e-bcf4-fd593f099676,c1d2eaf5-060f-4e53-8772-839a4f392408,2,87.54,8.75,157.58,0.07
4f2856bd-05fe-4c64-9b4c-e3f0e8926b3c,b873c9dc-4abe-471e-bcf4-fd593f099676,d67ee39f-a7cf-4696-984a-6a13a40c606c,3,48.12,0.00,144.36,0.08
68e899ee-4d5c-400b-929e-cfb7cd358316,b873c9dc-4abe-471e-bcf4-fd593f099676,35841687-3a0d-445d-b23e-fc522ff598fa,3,92.75,0.00,278.25,0.08
65106a53-33fb-4068-bab1-852f8ec1c5ac,b873c9dc-4abe-471e-bcf4-fd593f099676,998b15f1-35d4-4404-b831-b8d3d48d714d,4,559.96,0.00,2239.84,0.05
65c11328-3a6a-4de9-8ea1-2b380dbf0318,546cf88b-1032-4908-9b03-b19576cf0bfd,0eca4297-4ca3-4b7b-b709-9c7111cdd93e,1,162.71,0.00,162.71,0.05
dd1efd6e-2c7a-4753-a141-2226497fc88d,546cf88b-1032-4908-9b03-b19576cf0bfd,1dc9393e-2d62-49e1-a56d-31c4acd2e83a,3,119.53,0.00,358.59,0.05
923542f2-aee8-48c7-bde2-d5715ec02c79,546cf88b-1032-4908-9b03-b19576cf0bfd,fac34ba5-b190-454a-b6b2-78d9e2f53841,1,302.38,0.00,302.38,0.08
f4d1c076-8f44-47ef-a802-9cba80b46fad,d2cfa36e-e22c-4532-91a7-8dc0046cb890,13a4292d-3cc0-486c-81e5-b6ffff2aa194,3,32.64,0.00,97.92,0.08
052f94bc-dbec-4e7d-8797-110c1e766579,d2cfa36e-e22c-4532-91a7-8dc0046cb890,cde45a4a-4fd0-4525-a357-58ea44c17b0d,1,120.83,12.08,108.75,0.08
01227032-29b2-40ea-bdfa-bbbf262fea0b,d2cfa36e-e22c-4532-91a7-8dc0046cb890,298e9e88-db85-4419-907f-741f9ec1ff4d,3,89.22,0.00,267.66,0.07
53bdf348-1cae-4618-9d10-4aed49207966,d2cfa36e-e22c-4532-91a7-8dc0046cb890,6421bc33-c930-4d11-9808-b3fa0b31ebcd,2,571.13,57.11,1028.04,0.07
8b0edbe4-05d8-4f9f-9283-af67355575a1,986d9ae2-5143-45a5-be1b-0b760f2b3b7a,869b700e-ebcf-4e19-8cb9-906e3dd6e9db,1,376.46,0.00,376.46,0.05
b94adb35-2bdf-4ab8-95eb-0c64d2c8a3f3,b7ce39e9-b6e1-42c2-b5cc-dae7125ad780,a3ccda84-cdd4-4e3b-9cea-30c10fbd633f,4,205.91,0.00,823.64,0.07
555ec4f0-873e-42d1-bffb-e4b7b53d4b61,b7ce39e9-b6e1-42c2-b5cc-dae7125ad780,d9ee3f5a-e885-463e-8eeb-54311386fde3,4,234.88,0.00,939.52,0.07
12dcd656-d051-4250-a5d4-1824bd8dc098,b7ce39e9-b6e1-42c2-b5cc-dae7125ad780,7f068bbd-eb5d-4af8-83af-1071ba912f39,1,235.60,0.00,235.60,0.07
7d488277-6398-4818-965c-cf4f996ed9fc,bb5ba6c1-3f11-453c-9243-6dce0ebf6271,35841687-3a0d-445d-b23e-fc522ff598fa,3,92.75,9.28,250.41,0.05
da91120e-038e-43f4-addf-99223bae644e,290023bf-ef66-420b-8288-b0fcb76c7bd3,93f75b7e-b83c-4370-a130-e9c24aabfbf5,3,11.85,0.00,35.55,0.05
2d2f33aa-d315-4bcc-80f6-c470ab905aed,290023bf-ef66-420b-8288-b0fcb76c7bd3,464ef6e9-7124-47ac-8302-2922b58b6b6c,4,554.07,0.00,2216.28,0.05
0b058358-2020-419e-b97f-1add99fcd839,290023bf-ef66-420b-8288-b0fcb76c7bd3,014df42f-ec76-444e-83fe-f67e23c9f6de,3,151.42,0.00,454.26,0.08
14570b46-709c-4a90-81af-f9dc8e6c24b1,296d497d-efa2-47b9-acd6-8ec1065d6d68,f69cd9b3-b281-41c8-b330-132fd5c51931,4,335.72,33.57,1208.60,0.08
d2e7599f-471a-473a-bfc3-a623fdcd7a00,add3c06f-f705-4429-b5da-b58b65ea5bf8,cda9624b-ab61-479d-a13e-124c1dc0bc14,4,359.65,0.00,1438.60,0.07
8d01431b-bc88-4e5b-9402-4e399e432a44,add3c06f-f705-4429-b5da-b58b65ea5bf8,79b1fdb5-7c12-407b-a8b8-b396d1884c6f,1,393.34,0.00,393.34,0.08
43af0caa-9a7a-41f8-a9f9-dcd397c4f531,add3c06f-f705-4429-b5da-b58b65ea5bf8,884b35cb-3540-4c2c-ba45-95d4e3c77fad,4,505.25,0.00,2021.00,0.08
fba7d419-1009-4bf7-a8b1-2d26c075b0bc,add3c06f-f705-4429-b5da-b58b65ea5bf8,cd3d5d78-3a65-4cf3-9c02-565e7e18c10d,3,123.83,0.00,371.49,0.07
85b5e158-d893-44e8-8e4f-5dab96f3f36d,8ed0a71c-1c45-4061-81c4-2381670c13e1,58b2e182-5555-4cd3-8842-7d092f55b670,1,163.80,0.00,163.80,0.05
757e08e5-7613-4b05-8d9d-11faaf2f7db6,8ed0a71c-1c45-4061-81c4-2381670c13e1,9a5388b5-7cce-4396-a3c5-af974cb93b5e,2,190.45,0.00,380.90,0.08
f5df028d-b09a-42ee-8c5a-22d23955b86b,f5467dce-2f1d-4285-8826-1f419cabfb49,cda9624b-ab61-479d-a13e-124c1dc0bc14,1,359.65,0.00,359.65,0.05
0f95254a-c5a5-43a8-a040-42949bd57914,3c766e00-11dc-41d9-84db-6d9375f382cd,d3b82dcf-a031-4ea1-8395-e902f2ca5fb0,4,240.46,0.00,961.84,0.08
5fd830f6-a15c-4777-8b7f-904ba217fb33,3c766e00-11dc-41d9-84db-6d9375f382cd,0414680e-9558-431d-9eb3-aa1b8a3acbe0,1,308.12,0.00,308.12,0.05
587b4c53-6531-490d-a581-1152ef67deab,3c766e00-11dc-41d9-84db-6d9375f382cd,9e600fce-b788-4486-a8c1-8d0afa7de911,2,203.00,0.00,406.00,0.05
9d3c2de5-031f-4c14-be55-39feb75f0756,7f124940-be5e-423b-99fa-87613fc1e68c,9e95e792-c58c-4d26-a484-4fe3f0484d0f,4,452.83,45.28,1630.20,0.07
eab8ff4b-5cf8-4f64-8c54-484b315c7294,138b6754-48ab-4944-ae06-f784a9fd32ae,b29b0221-7f8b-4b22-a8dd-9c290d020099,1,586.49,0.00,586.49,0.05
bd663e9e-34ca-434b-a05e-6728bd6be719,138b6754-48ab-4944-ae06-f784a9fd32ae,4bc09e50-cacc-41d0-abb8-f0fb1368eb28,1,296.70,0.00,296.70,0.07
1fe4c295-b1c2-44b0-8771-f58aa8d94c2b,138b6754-48ab-4944-ae06-f784a9fd32ae,90b31a8c-21af-4ed8-9ec5-41b2199a347e,3,224.06,0.00,672.18,0.08
64dac101-e10f-496b-8e94-ed9da0ed33b2,9c8beff6-a84a-4946-8b8c-5c13139adf2a,6a5b6182-eb50-4bc2-874b-3543768dc87a,3,276.05,0.00,828.15,0.07
cd0f369a-6ec4-4e7b-8c50-567712c304a9,9c8beff6-a84a-4946-8b8c-5c13139adf2a,8d780cc9-1e0d-4362-882c-0d00af1259ee,3,122.48,0.00,367.44,0.07
2081b624-29a9-412a-bf26-8deda5df12d1,9c8beff6-a84a-4946-8b8c-5c13139adf2a,7262c2a4-4295-48f5-89d1-4c7165c849ca,3,119.98,12.00,323.94,0.05
b9f22a62-8e8f-4d92-b17c-c0d2b38d7fd1,9c8beff6-a84a-4946-8b8c-5c13139adf2a,83938ef4-8d35-4f6b-8806-6d8618cb1f60,3,528.25,0.00,1584.75,0.05
00f903aa-eb00-41ce-841f-99dee456c70e,dda35d40-ae13-4bb8-9613-edc49e1a263d,e8e603d6-645f-4ecc-b970-d4e360710097,1,482.86,0.00,482.86,0.07
563bae08-8f11-4543-a58a-9ab1ab767149,846b3fbf-9c0a-4694-928e-8616a9385a28,23839188-3bd6-4a49-ac59-e1bad389fee2,3,268.27,0.00,804.81,0.08
e784cfb9-b450-4167-a536-38605cadc0f7,bf5acccb-2c69-4dcc-bbef-97b6a0ff4643,0635d0d6-a86e-4442-9cea-d57b4aa99b13,3,472.05,0.00,1416.15,0.05
2c591c35-bced-4d9e-8d2a-2d051c0f7737,bf5acccb-2c69-4dcc-bbef-97b6a0ff4643,6b051f08-e18b-449c-9db0-2164bda0b2f6,1,319.02,0.00,319.02,0.07
88abb30f-9a38-4ac4-8df6-4d1d98b42e51,9b4be23f-1c82-434e-b8e8-f112783b6d20,49eb30cc-408c-433e-b03c-cb57632bb1b3,4,250.31,0.00,1001.24,0.08
7546b63d-8dc7-47b8-94eb-41ef9cc07eea,9b4be23f-1c82-434e-b8e8-f112783b6d20,ea79b98a-6c19-4aaa-843e-51e8b10c9e67,3,499.55,0.00,1498.65,0.07
b222897e-8541-41cf-88c9-114c7d78e1e6,918d1888-b0df-473e-8a30-63310a9fb39f,552a4b9a-6a87-43a4-8982-4b38447f8734,2,13.43,0.00,26.86,0.08
0168acb0-53aa-4297-9b96-9812e99314d3,918d1888-b0df-473e-8a30-63310a9fb39f,c8ec039e-2582-4f19-9919-eb471da9ca3e,2,170.40,0.00,340.80,0.05
931011b3-dc81-416c-87a8-d01afe2eec4f,8de18650-cf10-427b-9580-aa4fb472efd8,b008b8af-f561-459a-aaf2-c5774c72a33b,3,130.48,0.00,391.44,0.07
64286a53-6d35-410c-9335-6b73682bede0,8de18650-cf10-427b-9580-aa4fb472efd8,a9c74c41-b953-4a8e-b3d0-d27a39fa56d0,2,442.61,0.00,885.22,0.07
baea9215-fc64-4749-a97a-ab6982bb6c9f,8de18650-cf10-427b-9580-aa4fb472efd8,998b15f1-35d4-4404-b831-b8d3d48d714d,4,559.96,56.00,2015.84,0.08
d52af7d6-b00a-44e3-a001-00bafdb8a5ea,8de18650-cf10-427b-9580-aa4fb472efd8,e68e4f3a-839d-4e92-8334-479d81e28bff,3,427.43,42.74,1154.07,0.08
b63f3ad4-60fe-4e6a-825c-93f5e4069791,9e31fae9-a28d-469b-b861-bc7a1c39853d,869b700e-ebcf-4e19-8cb9-906e3dd6e9db,1,376.46,37.65,338.81,0.08
ab0d5d5e-d56a-4ca7-a49f-8d4a3615b882,9e31fae9-a28d-469b-b861-bc7a1c39853d,ea79b98a-6c19-4aaa-843e-51e8b10c9e67,2,499.55,49.96,899.18,0.05
68113c20-97e8-4a20-8179-09b83dfd9492,d761bbf9-124e-43a1-b647-f5491f892eec,1ee979a8-6ada-40f2-9966-ff1d4108dcf1,3,201.32,20.13,543.57,0.07
aedaa148-deec-411e-8217-b89d44a75981,d761bbf9-124e-43a1-b647-f5491f892eec,869c5f13-7b94-4407-9a75-35e5024dce3f,2,237.05,23.71,426.68,0.05
16e8b7de-1b3b-483b-966b-d0e67cfd1a91,e1e97c50-ebc7-4e9b-8de6-9312b96509bc,23839188-3bd6-4a49-ac59-e1bad389fee2,3,268.27,26.83,724.32,0.05
efb54eb1-1f6a-48c9-9d2d-3b52255d15ab,e1e97c50-ebc7-4e9b-8de6-9312b96509bc,7f068bbd-eb5d-4af8-83af-1071ba912f39,1,235.60,0.00,235.60,0.07
